Cargo_ID,Order_ID,Length_cm,Width_cm,Height_cm,Weight_kg,Category,Fragile,Destination_Zone,Priority,Stackable,Sorting_Sequence,Robotic_Pick_Position_X,Robotic_Pick_Position_Y,Robotic_Pick_Position_Z,Temperature_C,Humidity_%,Vibration_Level,Shock_Impact_g,Tilt_Angle_deg,GPS_Latitude,GPS_Longitude,Light_Exposure_lux,Battery_Level_%,Signal_Strength_dBm
CARGO_3265,ORDER_238,12.6,10.5,11.4,2.44,Electronics,True,Zone_C,4,False,2,47.5,33.6,7.4,33.78,77.57,4.12,7.91,80.88,11.080821,79.726554,770.53,64.17,-94.25
CARGO_3266,ORDER_905,11.3,28.1,5.9,3.78,Electronics,False,Zone_C,4,True,74,30.3,15.2,6.4,12.07,84.35,0.21,4.9,15.95,10.70634,78.372701,695.55,96.2,-80.84
CARGO_3267,ORDER_123,19.7,28.6,17.0,20.76,Sports,False,Zone_D,5,True,90,9.4,13.6,6.3,24.23,88.51,2.36,0.87,26.31,12.794139,79.963189,360.73,60.57,-98.13
CARGO_3268,ORDER_133,65.2,32.7,18.4,65.41,Home_Appliances,False,Zone_C,4,False,91,43.8,44.1,5.4,26.82,43.94,1.99,5.92,49.62,12.464667,78.778436,321.12,55.95,-62.17
CARGO_3269,ORDER_398,38.4,12.6,6.7,6.22,Clothing,False,Zone_D,5,True,55,7.7,23.8,8.0,28.85,82.88,1.55,7.59,28.73,11.914827,77.481662,1.24,39.8,-81.01
CARGO_3270,ORDER_357,46.1,30.5,37.4,95.28,Home_Appliances,False,Zone_B,4,False,46,47.7,42.1,3.3,30.66,49.7,2.26,1.91,38.18,10.41035,77.570028,63.55,27.91,-55.82
CARGO_3271,ORDER_542,29.5,25.2,15.2,22.79,Toys,False,Zone_B,3,True,86,38.4,49.0,6.4,17.6,36.77,1.92,5.68,44.32,10.434727,79.148333,623.26,63.85,-97.25
CARGO_3272,ORDER_103,11.5,21.1,1.2,0.52,Books,False,Zone_C,4,True,36,26.2,13.8,9.7,10.3,82.2,2.16,8.14,77.07,10.309659,77.151193,514.61,45.19,-87.0
CARGO_3273,ORDER_435,10.7,15.8,25.0,7.2,Sports,False,Zone_B,1,True,76,13.7,41.4,8.7,31.7,68.17,4.9,7.68,47.09,11.84889,78.441025,434.8,61.92,-75.52
CARGO_3274,ORDER_635,38.5,31.4,7.8,19.32,Toys,False,Zone_C,5,True,72,20.8,20.0,0.7,26.07,39.88,0.44,8.03,32.62,10.346688,77.444657,827.5,36.49,-77.04
CARGO_3275,ORDER_189,10.7,13.0,9.8,2.48,Beauty,True,Zone_C,1,False,47,21.2,31.6,5.7,35.08,55.79,4.61,8.79,22.3,12.527882,78.299656,503.9,87.05,-92.14
CARGO_3276,ORDER_924,45.0,32.7,46.5,144.26,Home_Appliances,False,Zone_D,5,False,68,20.2,22.0,8.4,34.64,47.24,2.4,9.38,36.78,12.978895,79.249752,384.49,99.98,-40.35
CARGO_3277,ORDER_1043,9.2,5.7,5.3,0.58,Beauty,False,Zone_D,4,True,88,8.6,17.1,1.3,35.3,74.21,3.12,4.06,46.42,11.099045,78.376439,161.26,45.79,-82.93
CARGO_3278,ORDER_242,36.6,29.8,24.5,46.43,Sports,False,Zone_C,1,False,52,47.7,44.1,3.3,24.55,57.2,4.15,5.69,67.15,11.36101,77.490353,820.69,87.39,-56.74
CARGO_3279,ORDER_125,6.4,8.2,3.1,0.26,Beauty,True,Zone_A,4,False,10,34.1,41.5,8.1,20.01,89.36,1.8,7.91,10.89,12.135002,77.755776,576.25,89.84,-86.8
CARGO_3280,ORDER_366,23.5,16.6,3.9,2.63,Clothing,False,Zone_B,4,True,15,19.1,20.8,0.5,33.75,33.28,2.15,6.97,19.94,12.811459,78.102619,92.46,99.69,-47.33
CARGO_3281,ORDER_1078,27.9,19.1,11.7,12.8,Electronics,True,Zone_C,3,False,49,42.7,41.5,3.7,23.54,51.3,2.05,9.96,34.17,12.682281,77.208684,648.9,47.42,-76.73
CARGO_3282,ORDER_340,34.6,20.3,19.2,28.15,Electronics,True,Zone_A,2,False,12,37.9,1.5,2.9,15.5,58.91,1.87,0.14,32.44,10.172775,78.753013,425.07,80.48,-45.95
CARGO_3283,ORDER_966,19.5,27.8,2.7,2.76,Electronics,False,Zone_A,3,True,62,39.9,5.7,9.6,35.65,60.19,4.63,3.55,35.26,10.507215,78.822601,811.39,38.3,-79.49
CARGO_3284,ORDER_28,17.9,29.8,10.0,12.27,Sports,False,Zone_C,1,True,39,29.3,0.6,5.7,36.48,48.96,4.14,2.81,71.42,12.263792,77.186456,918.91,69.98,-99.48
CARGO_3285,ORDER_31,59.4,25.0,41.8,101.26,Home_Appliances,False,Zone_C,3,False,20,9.1,42.2,3.1,23.99,73.75,0.54,2.62,29.17,12.066679,78.206934,600.47,76.39,-68.98
CARGO_3286,ORDER_319,18.7,11.6,8.3,4.3,Clothing,False,Zone_C,3,True,15,48.5,34.9,8.9,12.27,82.48,0.54,2.23,45.17,10.399656,78.242002,731.61,79.29,-68.51
CARGO_3287,ORDER_890,13.6,10.5,1.4,0.36,Beauty,False,Zone_D,1,True,14,24.4,3.2,3.9,21.63,86.32,2.14,7.09,56.15,11.506194,78.001459,56.59,36.57,-92.81
CARGO_3288,ORDER_183,22.4,12.1,2.2,1.43,Books,False,Zone_C,2,True,73,44.8,21.1,3.0,34.11,78.31,0.49,0.85,20.9,12.342444,78.673219,560.26,87.9,-85.9
CARGO_3289,ORDER_936,33.3,5.0,14.5,5.05,Toys,False,Zone_B,3,True,38,17.1,43.3,3.9,37.05,81.03,3.1,7.42,64.68,10.656342,78.037872,755.34,53.68,-52.99
CARGO_3290,ORDER_1062,33.4,34.2,6.8,16.52,Sports,False,Zone_D,2,True,49,31.0,28.1,1.5,16.1,63.03,0.72,6.93,49.24,12.613863,78.249228,496.76,37.31,-97.79
CARGO_3291,ORDER_145,11.9,3.7,8.5,0.87,Beauty,False,Zone_D,2,True,34,32.7,45.6,1.4,12.01,79.55,2.61,2.51,40.21,10.158915,79.392571,593.55,63.4,-70.63
CARGO_3292,ORDER_887,23.8,37.3,26.1,48.79,Sports,False,Zone_B,2,False,36,0.7,47.7,5.1,36.32,48.21,0.04,2.53,72.88,12.346585,77.486328,898.95,89.07,-68.18
CARGO_3293,ORDER_705,17.9,18.7,17.5,11.83,Toys,False,Zone_C,3,True,73,34.7,16.1,5.3,21.68,53.91,1.58,6.29,21.91,11.847457,78.857344,198.1,97.37,-58.68
CARGO_3294,ORDER_503,27.9,48.0,23.4,71.93,Home_Appliances,False,Zone_A,3,False,88,22.3,33.0,0.2,26.25,49.01,3.39,7.62,79.49,10.945598,78.516783,98.25,79.86,-97.75
CARGO_3295,ORDER_524,52.5,6.6,17.9,10.75,Sports,False,Zone_D,3,True,90,7.0,25.2,6.6,39.04,58.04,2.42,8.76,50.49,12.162798,77.915215,690.64,20.45,-64.86
CARGO_3296,ORDER_90,45.9,16.3,9.4,15.81,Electronics,False,Zone_B,3,True,66,41.5,48.7,3.4,12.0,47.13,4.89,8.52,54.83,12.347097,79.182604,822.85,30.78,-99.81
CARGO_3297,ORDER_997,44.9,54.2,21.2,112.89,Home_Appliances,False,Zone_D,2,False,50,42.6,23.2,5.1,29.45,87.7,4.37,9.65,78.76,12.801697,78.653565,850.49,26.1,-84.09
CARGO_3298,ORDER_516,25.1,18.6,3.9,4.22,Books,False,Zone_B,5,True,61,13.4,6.7,0.2,12.22,48.77,1.8,5.81,73.58,11.103324,78.432085,641.64,28.1,-70.02
CARGO_3299,ORDER_816,15.1,10.5,2.7,0.87,Clothing,False,Zone_D,2,True,11,36.7,1.3,2.4,21.26,35.88,0.23,9.09,54.14,12.05805,79.003008,833.21,50.64,-45.32
CARGO_3300,ORDER_559,36.0,14.1,7.3,6.67,Clothing,False,Zone_D,4,True,76,37.9,5.9,5.0,34.11,61.61,4.23,8.09,67.79,11.807849,79.406871,700.66,47.08,-92.4
CARGO_3301,ORDER_549,40.2,35.2,10.2,24.69,Electronics,False,Zone_A,2,True,78,37.7,13.3,8.7,23.0,33.43,4.56,8.95,39.0,11.575618,79.918006,87.38,29.09,-89.84
CARGO_3302,ORDER_613,12.6,13.8,5.2,2.0,Beauty,True,Zone_A,3,False,70,4.5,2.6,2.6,39.92,36.63,4.1,0.12,49.26,12.671249,78.888051,762.04,90.58,-59.84
CARGO_3303,ORDER_975,38.7,48.9,34.9,153.11,Home_Appliances,False,Zone_B,5,False,66,22.8,19.5,3.7,26.77,43.16,0.64,9.66,5.59,10.009502,79.62332,179.36,69.23,-77.51
CARGO_3304,ORDER_904,15.3,13.4,8.7,3.54,Beauty,True,Zone_C,5,False,69,38.4,37.3,2.3,19.63,57.86,4.99,4.74,8.09,10.846335,77.003275,236.61,83.72,-62.59
CARGO_3305,ORDER_551,25.4,22.3,1.4,1.67,Books,False,Zone_A,5,True,9,42.9,9.1,9.8,16.6,56.0,1.29,7.98,74.65,11.614832,78.590707,394.65,49.72,-40.15
CARGO_3306,ORDER_363,17.8,16.3,5.5,3.78,Toys,False,Zone_D,5,True,76,13.9,8.4,7.4,20.52,77.98,3.62,1.27,5.37,10.53488,77.643943,314.57,52.82,-40.79
CARGO_3307,ORDER_219,36.7,47.7,40.7,149.24,Home_Appliances,False,Zone_B,1,False,50,46.4,9.4,9.7,21.18,74.37,4.54,3.96,15.25,12.7236,77.282577,321.65,45.41,-78.78
CARGO_3308,ORDER_230,13.9,6.9,9.9,1.81,Electronics,True,Zone_C,4,False,9,5.1,9.1,7.4,12.06,55.58,1.18,2.71,71.62,11.942785,78.595913,169.26,55.07,-69.76
CARGO_3309,ORDER_1124,32.5,24.9,2.2,3.52,Clothing,False,Zone_B,4,True,38,36.3,11.6,6.4,21.09,50.02,4.54,2.92,0.1,11.433649,79.24048,293.87,68.83,-45.72
CARGO_3310,ORDER_297,9.0,32.6,6.5,4.52,Toys,False,Zone_D,3,True,84,1.9,11.9,8.7,23.93,48.99,1.55,1.23,25.42,12.444105,78.236818,19.66,59.44,-94.47
CARGO_3311,ORDER_1180,23.1,37.7,2.6,5.42,Electronics,True,Zone_B,4,False,100,9.4,29.7,1.4,31.68,76.44,4.88,8.06,52.56,11.352659,79.010322,472.91,87.03,-72.86
CARGO_3312,ORDER_336,26.2,48.4,20.4,45.52,Home_Appliances,False,Zone_C,2,False,96,46.8,24.0,6.4,29.7,33.12,1.41,0.09,53.59,11.675959,78.469158,768.59,92.01,-77.35
CARGO_3313,ORDER_972,19.5,4.9,3.1,0.52,Beauty,True,Zone_D,3,False,73,4.3,30.5,4.9,31.26,30.77,4.77,3.13,69.94,10.008253,78.311258,862.25,57.57,-82.31
CARGO_3314,ORDER_512,15.3,2.7,9.7,0.9,Beauty,True,Zone_C,5,False,100,28.4,27.5,4.4,10.25,77.73,0.27,1.74,45.53,11.097102,77.87077,820.43,39.18,-40.35
CARGO_3315,ORDER_494,22.2,14.1,3.4,1.86,Books,False,Zone_B,5,True,78,45.1,11.4,0.5,16.53,58.63,3.55,5.89,45.85,10.416371,78.147781,416.46,95.62,-55.99
CARGO_3316,ORDER_329,10.9,18.6,2.5,1.06,Books,False,Zone_A,2,True,92,42.4,41.2,6.4,29.85,37.85,2.66,2.54,65.28,12.069066,78.049387,730.43,78.8,-76.68
CARGO_3317,ORDER_44,20.5,14.6,1.6,0.85,Books,False,Zone_D,3,True,41,29.5,29.8,6.3,24.52,44.13,2.39,2.59,44.88,11.437081,78.938562,287.89,71.21,-50.26
CARGO_3318,ORDER_363,29.2,11.2,15.7,8.69,Sports,False,Zone_A,3,True,55,2.2,18.8,2.2,10.16,85.95,1.12,4.88,54.76,10.905273,77.348056,55.56,79.63,-70.62
CARGO_3319,ORDER_541,26.3,16.1,3.9,3.78,Books,False,Zone_C,1,True,18,34.3,3.3,4.8,34.13,81.57,3.53,6.53,80.8,11.403497,77.277909,675.97,26.08,-47.63
CARGO_3320,ORDER_783,19.1,2.7,9.8,0.85,Beauty,True,Zone_B,1,False,65,42.6,41.5,0.1,33.18,72.59,0.95,1.21,36.13,10.62889,78.980039,648.8,25.41,-84.02
CARGO_3321,ORDER_180,38.9,57.4,40.3,145.29,Home_Appliances,False,Zone_B,3,False,9,30.1,42.9,5.9,26.45,58.93,2.76,1.76,34.66,12.77526,78.638894,801.63,32.25,-86.58
CARGO_3322,ORDER_677,13.8,8.2,3.0,0.74,Electronics,True,Zone_D,4,False,12,48.4,3.7,2.6,11.99,61.22,1.27,2.47,0.32,10.161918,78.2906,616.11,31.8,-85.16
CARGO_3323,ORDER_336,57.2,53.4,22.0,146.97,Home_Appliances,False,Zone_D,1,False,52,14.7,27.9,5.2,33.0,88.51,4.78,9.74,55.21,12.596251,77.457329,156.89,53.65,-67.69
CARGO_3324,ORDER_213,64.4,57.6,30.4,195.07,Home_Appliances,False,Zone_B,4,False,67,43.1,27.3,5.2,27.51,87.95,0.14,3.97,2.68,11.534076,78.233081,853.16,32.59,-82.52
CARGO_3325,ORDER_458,16.8,11.6,15.6,6.94,Sports,False,Zone_D,4,True,79,0.5,4.4,1.3,33.46,42.92,1.0,5.99,45.37,11.856839,79.369195,627.25,88.36,-91.17
CARGO_3326,ORDER_538,3.3,4.3,6.0,0.15,Beauty,True,Zone_C,2,False,97,40.3,47.0,5.8,32.55,78.67,1.21,2.42,72.38,10.907817,79.668864,807.61,66.25,-40.32
CARGO_3327,ORDER_616,30.6,23.8,19.0,28.3,Toys,False,Zone_D,3,True,54,14.7,15.0,7.8,34.09,41.83,2.07,4.9,49.49,12.900093,79.10773,774.11,49.46,-45.97
CARGO_3328,ORDER_452,15.4,12.2,9.4,4.04,Toys,False,Zone_D,2,True,25,49.6,42.8,3.3,25.54,42.81,1.16,0.74,24.27,10.845553,77.179737,297.86,25.57,-61.9
CARGO_3329,ORDER_1019,12.3,4.3,7.2,0.81,Beauty,True,Zone_D,2,False,81,17.2,38.8,0.0,14.21,70.57,2.46,0.35,70.76,11.766634,79.011229,74.55,67.28,-46.51
CARGO_3330,ORDER_1078,25.8,26.7,2.8,4.11,Clothing,False,Zone_B,4,True,96,0.4,15.4,3.4,30.13,54.3,4.36,4.69,24.27,12.98025,77.722957,176.5,29.32,-43.87
CARGO_3331,ORDER_508,7.5,11.3,3.8,0.54,Beauty,True,Zone_D,4,False,48,18.8,1.7,6.9,28.61,85.89,3.56,3.99,65.97,12.643283,77.945754,92.86,79.46,-59.43
CARGO_3332,ORDER_664,35.2,20.8,4.9,5.9,Clothing,False,Zone_D,1,True,80,0.5,42.0,1.4,32.27,35.34,2.9,1.37,54.92,11.608989,77.58762,243.41,84.22,-68.88
CARGO_3333,ORDER_1054,5.6,26.6,5.6,1.75,Clothing,False,Zone_A,3,True,97,23.6,20.0,3.2,15.1,60.69,0.45,6.88,15.3,12.971124,79.327267,459.53,63.52,-47.08
CARGO_3334,ORDER_1100,28.4,23.1,2.0,2.25,Books,False,Zone_B,2,True,93,1.6,38.7,0.9,15.85,85.11,3.47,9.93,81.46,12.10411,78.945806,906.81,31.97,-65.93
CARGO_3335,ORDER_187,12.2,13.9,5.7,1.78,Beauty,True,Zone_A,5,False,80,8.8,21.7,3.0,36.71,84.25,0.83,3.96,18.06,10.626101,78.835505,872.02,82.95,-92.39
CARGO_3336,ORDER_350,6.8,11.6,2.2,0.32,Clothing,False,Zone_C,1,True,85,44.1,38.8,2.1,32.5,39.39,3.93,6.25,89.06,11.216789,79.003918,718.6,44.63,-77.99
CARGO_3337,ORDER_223,22.7,18.6,6.5,6.38,Electronics,True,Zone_A,1,False,6,16.3,1.7,2.7,37.25,52.0,1.25,9.63,0.66,11.00348,77.710317,24.11,37.81,-73.24
CARGO_3338,ORDER_936,10.8,27.7,7.6,4.84,Clothing,False,Zone_A,2,True,95,24.6,43.6,2.3,32.76,67.15,2.09,8.32,23.71,11.032041,78.333933,341.39,57.64,-43.88
CARGO_3339,ORDER_944,46.0,27.2,9.7,27.61,Electronics,False,Zone_D,2,True,34,44.2,17.8,8.2,27.91,39.56,1.75,4.64,17.99,12.281369,78.899761,682.35,93.81,-60.45
CARGO_3340,ORDER_293,21.3,16.1,17.5,14.35,Toys,False,Zone_A,1,True,68,5.9,40.8,0.3,29.62,88.08,4.29,7.37,1.26,11.752789,78.909782,129.03,43.79,-47.48
CARGO_3341,ORDER_636,6.3,15.2,6.5,1.14,Clothing,False,Zone_A,5,True,52,8.4,7.0,1.3,36.67,84.88,0.63,1.28,65.91,10.114278,79.375556,801.09,92.45,-54.54
CARGO_3342,ORDER_166,13.1,23.1,8.5,6.1,Toys,False,Zone_C,4,True,80,33.0,38.0,0.1,27.36,40.02,2.83,5.12,62.41,12.632345,77.861312,914.57,24.29,-81.41
CARGO_3343,ORDER_265,16.2,9.1,3.3,0.91,Clothing,False,Zone_C,2,True,76,27.2,36.7,7.8,28.97,37.27,0.71,2.79,71.31,10.890388,79.311008,354.1,26.68,-56.88
CARGO_3344,ORDER_651,14.6,23.6,1.5,1.13,Books,False,Zone_C,3,True,14,26.0,36.8,1.0,14.69,35.12,3.52,1.61,23.1,12.991225,78.320553,705.84,75.88,-88.28
CARGO_3345,ORDER_57,12.7,8.2,5.9,1.11,Beauty,True,Zone_A,3,False,56,0.1,43.6,4.4,24.22,84.57,4.53,4.26,39.99,12.862572,79.010518,148.2,35.25,-75.51
CARGO_3346,ORDER_125,20.6,37.9,3.9,7.25,Electronics,True,Zone_C,5,False,55,7.7,29.3,8.2,31.49,41.62,2.17,1.31,59.32,12.821592,78.367158,690.82,45.33,-51.63
CARGO_3347,ORDER_294,25.0,11.5,1.8,0.94,Books,False,Zone_C,3,True,86,40.8,32.4,2.7,18.13,54.98,2.44,6.99,39.58,12.433383,79.845831,21.46,30.91,-63.28
CARGO_3348,ORDER_36,40.6,25.4,24.2,48.36,Home_Appliances,False,Zone_B,1,False,57,6.0,47.1,2.8,16.07,56.93,4.64,4.56,62.76,10.66184,77.537907,150.77,46.58,-50.48
CARGO_3349,ORDER_1019,70.5,53.4,15.1,131.43,Home_Appliances,False,Zone_D,3,False,84,45.7,10.2,2.1,19.41,65.94,2.6,5.31,57.06,11.597898,79.025015,709.88,42.44,-84.72
CARGO_3350,ORDER_1183,57.3,28.4,15.0,48.47,Sports,False,Zone_B,3,False,16,8.8,0.4,4.6,17.25,34.3,2.44,1.46,10.32,10.672908,78.729605,711.85,78.91,-55.02
CARGO_3351,ORDER_148,13.1,14.8,8.0,3.29,Beauty,True,Zone_B,5,False,7,30.9,35.7,1.6,16.45,43.61,2.89,1.4,70.29,10.779026,77.518193,641.16,76.16,-87.86
CARGO_3352,ORDER_977,16.2,20.4,4.8,3.76,Clothing,False,Zone_A,3,True,10,32.6,2.4,6.4,22.75,85.89,3.45,5.83,64.86,11.832855,77.198019,477.36,96.39,-67.28
CARGO_3353,ORDER_734,52.7,16.7,12.8,18.5,Sports,False,Zone_A,5,True,47,9.6,45.0,8.1,37.24,84.5,0.53,9.85,59.03,10.122501,79.397433,674.91,77.95,-73.99
CARGO_3354,ORDER_216,14.5,11.7,21.9,7.41,Sports,False,Zone_A,4,True,100,31.9,33.7,2.9,25.21,76.88,4.11,0.96,13.96,12.908376,77.472354,773.8,75.59,-66.61
CARGO_3355,ORDER_19,19.1,25.8,3.1,3.62,Clothing,False,Zone_A,2,True,79,22.0,12.6,2.0,15.64,31.16,2.18,2.86,24.12,12.75602,77.55952,966.48,75.54,-91.87
CARGO_3356,ORDER_224,31.9,33.8,3.7,6.85,Toys,False,Zone_C,3,True,92,4.4,46.2,8.9,12.31,49.62,0.36,8.69,35.39,11.142303,79.935303,888.64,90.64,-78.33
CARGO_3357,ORDER_412,45.4,28.5,6.5,13.63,Electronics,True,Zone_C,1,False,44,47.6,4.1,1.1,30.88,67.68,3.93,0.72,25.19,11.546267,79.151783,794.53,43.7,-59.99
CARGO_3358,ORDER_641,47.7,36.0,11.9,34.7,Sports,False,Zone_D,1,False,97,34.8,6.6,8.3,21.48,46.51,1.88,8.76,20.5,11.398358,77.751461,694.76,44.01,-66.49
CARGO_3359,ORDER_768,47.2,28.5,45.2,101.47,Home_Appliances,False,Zone_B,3,False,33,47.0,8.7,8.6,34.65,84.58,0.5,5.24,72.48,12.646599,78.772847,574.16,79.3,-67.06
CARGO_3360,ORDER_471,29.3,10.1,2.2,1.47,Toys,False,Zone_A,2,True,87,19.5,4.4,7.1,29.79,68.03,3.17,4.08,57.44,12.065806,78.602336,120.61,38.3,-69.35
CARGO_3361,ORDER_1170,26.5,25.5,22.3,25.23,Sports,False,Zone_C,4,True,92,26.3,26.7,9.3,33.89,34.31,4.4,3.1,50.89,10.834334,79.53342,165.56,92.96,-43.37
CARGO_3362,ORDER_399,3.5,4.6,9.6,0.26,Beauty,False,Zone_D,5,True,4,8.0,0.2,8.6,18.16,84.54,4.44,2.97,20.34,11.340524,79.187962,820.28,62.78,-43.93
CARGO_3363,ORDER_545,30.4,16.2,18.3,14.58,Toys,False,Zone_C,1,True,13,29.5,21.6,5.7,30.77,87.47,4.79,3.06,82.63,11.286898,79.495163,803.31,44.01,-78.39
CARGO_3364,ORDER_1130,35.3,54.5,30.5,122.78,Home_Appliances,False,Zone_A,4,False,69,46.5,17.0,3.1,17.92,34.66,4.34,8.85,17.21,12.878006,77.63452,614.46,82.09,-78.89
CARGO_3365,ORDER_1024,20.9,37.2,31.1,50.31,Home_Appliances,False,Zone_C,4,False,24,16.8,30.2,6.5,38.17,61.94,0.01,7.24,71.55,10.525933,78.920658,438.84,44.99,-66.71
CARGO_3366,ORDER_108,10.6,29.8,2.2,1.56,Clothing,False,Zone_C,5,True,74,25.2,6.2,3.9,29.09,48.2,1.9,6.7,87.0,10.268729,77.120723,26.03,97.06,-94.26
CARGO_3367,ORDER_248,48.1,33.9,16.2,42.92,Sports,False,Zone_B,1,False,44,34.8,49.5,4.7,19.74,53.57,4.09,7.99,65.44,12.641856,77.206822,327.18,98.64,-81.82
CARGO_3368,ORDER_1000,35.6,6.2,4.4,1.92,Clothing,False,Zone_C,5,True,54,47.9,7.7,3.5,18.09,40.78,1.83,2.57,89.36,12.690058,79.140581,420.64,73.34,-86.15
CARGO_3369,ORDER_552,16.9,5.6,4.4,0.72,Beauty,False,Zone_C,5,True,43,26.4,40.8,8.9,15.73,64.68,3.01,6.18,58.59,12.615217,77.07326,485.82,29.09,-86.6
CARGO_3370,ORDER_1084,18.6,11.6,8.7,4.39,Beauty,True,Zone_B,5,False,22,0.8,29.1,4.0,30.84,87.48,3.03,4.6,19.57,11.532931,78.739295,929.32,41.06,-61.69
CARGO_3371,ORDER_1045,37.4,27.9,21.9,52.06,Sports,False,Zone_D,2,False,86,24.5,15.7,1.2,16.56,60.18,1.83,7.82,18.34,11.979233,79.521215,108.71,61.23,-76.94
CARGO_3372,ORDER_650,34.2,52.1,28.0,99.87,Home_Appliances,False,Zone_D,3,False,19,24.2,46.9,1.6,27.86,34.97,4.52,3.09,29.21,11.690089,78.139825,518.87,88.12,-89.73
CARGO_3373,ORDER_378,48.1,21.1,3.6,8.07,Sports,False,Zone_B,5,True,58,25.0,18.5,9.7,17.94,67.2,2.52,6.43,0.64,10.208343,77.134521,367.92,34.79,-46.75
CARGO_3374,ORDER_628,35.1,28.5,16.6,30.8,Electronics,False,Zone_C,4,True,74,20.7,7.6,3.7,29.86,50.41,2.32,8.82,61.35,11.787505,79.141542,990.1,28.35,-47.55
CARGO_3375,ORDER_874,4.0,12.6,3.7,0.31,Beauty,True,Zone_A,1,False,32,34.2,12.8,7.4,34.45,81.36,4.99,4.02,24.18,10.040842,79.789059,861.86,25.96,-48.25
CARGO_3376,ORDER_747,12.5,13.0,3.0,0.8,Clothing,False,Zone_B,3,True,68,44.7,20.9,3.5,33.34,56.08,2.47,0.67,73.37,10.974962,79.151514,438.79,60.56,-76.56
CARGO_3377,ORDER_24,27.4,10.3,7.2,4.74,Clothing,False,Zone_C,5,True,18,29.5,21.4,1.9,32.83,41.57,0.89,5.16,32.33,12.796878,78.735342,999.7,90.78,-96.58
CARGO_3378,ORDER_485,22.4,35.6,7.2,10.47,Electronics,True,Zone_A,2,False,77,40.8,49.7,9.9,15.63,41.47,2.57,3.46,43.2,10.912136,77.690086,514.06,23.39,-93.6
CARGO_3379,ORDER_129,19.0,14.6,3.3,1.7,Books,False,Zone_D,1,True,100,49.8,35.9,1.9,12.65,76.13,4.07,6.72,86.91,12.81948,77.046127,167.12,36.99,-83.44
CARGO_3380,ORDER_328,19.9,16.6,5.9,3.26,Toys,False,Zone_A,1,True,57,21.3,47.6,3.9,30.97,45.94,3.88,9.51,21.8,10.750402,79.084016,555.87,75.46,-86.8
CARGO_3381,ORDER_743,33.9,5.4,16.9,5.77,Electronics,True,Zone_D,1,False,17,33.0,36.0,9.5,21.05,76.03,3.94,4.86,64.91,10.943687,77.693079,226.21,86.07,-47.56
CARGO_3382,ORDER_230,34.1,16.0,3.4,3.54,Clothing,False,Zone_D,2,True,62,46.1,20.6,6.3,22.97,42.35,3.54,4.66,67.96,11.885222,79.574488,636.31,84.59,-40.82
CARGO_3383,ORDER_776,29.7,53.8,41.8,149.66,Home_Appliances,False,Zone_A,2,False,36,10.6,4.2,1.5,10.93,49.3,1.27,6.55,19.89,12.284881,78.399092,937.44,82.81,-51.0
CARGO_3384,ORDER_955,25.5,30.9,21.0,31.35,Sports,False,Zone_A,3,True,54,21.7,38.8,0.7,17.79,57.93,4.31,1.03,45.09,11.504163,78.591907,786.2,30.38,-56.21
CARGO_3385,ORDER_807,20.7,31.5,19.0,24.07,Toys,False,Zone_A,1,True,28,16.5,23.7,1.8,11.01,86.59,4.47,2.54,31.52,12.646347,79.26181,273.16,51.78,-64.68
CARGO_3386,ORDER_122,14.8,3.1,7.8,0.79,Beauty,True,Zone_B,5,False,23,3.5,11.3,4.9,36.38,85.9,0.97,9.19,69.47,10.120721,79.338292,296.86,98.78,-53.81
CARGO_3387,ORDER_90,27.5,21.3,3.5,3.86,Clothing,False,Zone_D,3,True,40,2.1,45.9,6.5,17.3,42.41,0.65,6.7,56.02,12.766585,78.927952,69.29,99.11,-43.18
CARGO_3388,ORDER_706,22.0,17.6,4.4,3.23,Books,False,Zone_C,1,True,33,1.8,28.0,2.0,26.72,51.49,4.88,0.13,42.84,10.588923,79.815295,285.87,68.19,-63.92
CARGO_3389,ORDER_214,62.0,58.6,23.0,145.17,Home_Appliances,False,Zone_D,3,False,89,11.5,21.1,5.2,11.17,38.96,4.34,2.05,70.14,12.652716,79.946895,92.62,76.74,-90.72
CARGO_3390,ORDER_998,26.4,6.3,7.3,2.76,Clothing,False,Zone_B,3,True,82,32.9,43.6,6.5,30.01,60.6,4.47,6.83,21.16,11.20259,79.840656,499.45,96.1,-90.17
CARGO_3391,ORDER_1148,7.9,10.6,6.1,0.87,Clothing,False,Zone_A,5,True,82,41.1,24.1,9.0,19.69,57.63,4.43,7.64,67.83,12.498271,79.472538,708.35,55.99,-64.97
CARGO_3392,ORDER_26,31.2,6.6,3.1,1.29,Toys,False,Zone_C,4,True,3,40.4,6.4,9.6,36.94,84.05,2.71,8.4,77.88,12.014997,79.116876,751.18,30.95,-79.99
CARGO_3393,ORDER_368,11.5,15.6,21.2,7.88,Sports,False,Zone_A,3,True,73,15.3,2.9,2.3,36.64,85.8,3.23,2.92,79.08,10.527825,78.989978,59.53,73.52,-45.39
CARGO_3394,ORDER_1088,36.5,16.0,10.0,9.47,Toys,False,Zone_D,4,True,25,13.3,35.1,3.7,19.76,53.01,2.73,9.31,70.53,12.754143,77.311251,339.96,96.81,-63.3
CARGO_3395,ORDER_446,8.5,10.2,4.3,0.77,Beauty,False,Zone_B,3,True,25,15.7,36.3,2.1,37.03,59.5,0.26,5.53,36.72,10.736552,77.814453,288.17,75.78,-59.41
